regime,scheme,scheme_variant,noise,payoff,n_steps,dt,n_paths,approx_mean,exact_value,signed_error,weak_error,mc_standard_error,error_to_se,runtime_s,steps_per_path,backstop_fraction,estimator,signed_error_cv,mc_standard_error_cv,error_to_se_cv,variance_reduction,batch_standard_error_cv
C,IF,fixed,shared,g4,16,0.0625,200000,0.9805979217013043,0.9802728460420577,0.00032507565924671714,0.00032507565924671714,2.6380992264744374e-05,12.322343905204395,0.06969135599865695,nan,nan,control-variate,0.0003139291255497414,4.704611845148755e-06,66.72795458640334,31.443773392563404,5.035095727146143e-06
C,BLT,fixed,shared,g1,16,0.0625,200000,0.019461765875069155,0.02,-0.0005382341249308459,0.0005382341249308459,4.162464366436924e-05,12.93066024230197,0.09059346400044888,nan,nan,control-variate,-0.0005387339799281181,7.222481163553771e-06,74.5912613308967,33.21453843147592,4.99590449723678e-06
C,BLT,fixed,shared,g2,16,0.0625,200000,0.00024649798458412157,0.0002876549773947922,-4.115699281067064e-05,4.115699281067064e-05,2.1287105911562785e-06,19.334235936842347,0.09059346400044888,nan,nan,control-variate,-3.957390767394383e-05,7.091603491882647e-07,55.803892193411286,9.010405817728557,6.510857053095582e-07
C,BLT,fixed,shared,g3,16,0.0625,200000,0.9808943089888531,0.9803886927719344,0.0005056162169187286,0.0005056162169187286,4.011143502006674e-05,12.605288658104143,0.09059346400044888,nan,nan,control-variate,0.0005069476099637721,6.8627771764638335e-06,73.86916359493195,34.161474087963626,4.722379999281284e-06
C,BLT,fixed,shared,g4,16,0.0625,200000,0.9806173977846216,0.9802728460420577,0.0003445517425639801,0.0003445517425639801,2.5431349383656268e-05,13.548307538309784,0.09059346400044888,nan,nan,control-variate,0.0003330624163030339,5.118755084930493e-06,65.06707407892256,24.68369137557861,5.82385290087003e-06
C,KLM,implicit,own,g1,16,0.0625,200000,0.019920215247094857,0.02,-7.97847529051448e-05,7.97847529051448e-05,4.4354055461353794e-05,1.7988152847638066,13.203092316000038,172.47279,0.05697904579615138,control-variate,-1.3377935271725635e-05,2.8444977608453194e-06,4.70309221398368,243.13947685348498,nan
C,KLM,implicit,own,g2,16,0.0625,200000,0.0002874282361627639,0.0002876549773947922,-2.267412320283184e-07,2.267412320283184e-07,2.4925988399217283e-06,0.09096579377186842,13.203092316000038,172.47279,0.05697904579615138,control-variate,2.6754406890654265e-06,4.059286867235601e-07,6.59091307554575,37.70555083232256,nan
C,KLM,implicit,own,g3,16,0.0625,200000,0.9804672690663647,0.9803886927719344,7.857629443034142e-05,7.857629443034142e-05,4.2661377537898835e-05,1.8418602249900877,13.203092316000038,172.47279,0.05697904579615138,control-variate,1.4757641759968112e-05,2.6509872119781693e-06,5.566847585415528,258.9729977129033,nan
C,FTE,fixed,shared,g1,32,0.03125,200000,0.020035901428877297,0.02,3.5901428877296836e-05,3.5901428877296836e-05,4.5227605173177323e-05,0.7937946026509609,0.16655143499974656,nan,nan,control-variate,8.33163888141224e-06,2.2676366881511647e-06,3.674150680727052,397.79583784190834,2.1900524797915477e-06
C,FTE,fixed,shared,g2,32,0.03125,200000,0.00029987184476022114,0.0002876549773947922,1.2216867365428943e-05,1.2216867365428943e-05,2.608548361825164e-06,4.6833969207613135,0.16655143499974656,nan,nan,control-variate,8.686364443285357e-06,4.446735635454365e-07,19.534249740479094,34.41241598109418,5.390645723817034e-07
C,FTE,fixed,shared,g3,32,0.03125,200000,0.9803613858684559,0.9803886927719344,-2.730690347850751e-05,2.730690347850751e-05,4.348553398406287e-05,0.6279537348791736,0.16655143499974656,nan,nan,control-variate,-1.9118958525072394e-06,2.2155874497138668e-06,0.8629295371546504,385.2226566531665,1.988455423753597e-06
C,FTE,fixed,shared,g4,32,0.03125,200000,0.9802001795785086,0.9802728460420577,-7.266646354913615e-05,7.266646354913615e-05,2.728710682405242e-05,2.6630329121255087,0.16655143499974656,nan,nan,control-variate,-1.4208746564615126e-05,4.789795244583384e-07,29.664622053903692,3245.496052222779,3.581131867506551e-07
C,HH,fixed,shared,g1,32,0.03125,200000,0.020235761336796023,0.02,0.00023576133679602206,0.00023576133679602206,4.551661629091126e-05,5.179676259087361,0.17569705699861515,nan,nan,control-variate,0.00019635905894252066,6.16992338016696e-06,31.825202169237816,54.42273914774535,1.1452830373079958e-05
C,HH,fixed,shared,g2,32,0.03125,200000,0.000310740247497126,0.0002876549773947922,2.3085270102333783e-05,2.3085270102333783e-05,2.7636055524601434e-06,8.353315863685188,0.17569705699861515,nan,nan,control-variate,1.959503120025443e-05,6.461250231826348e-07,30.326996319899017,18.294434587918406,8.654126789426598e-07
C,HH,fixed,shared,g3,32,0.03125,200000,0.9801678435877204,0.9803886927719344,-0.000220849184214023,0.000220849184214023,4.3701872038927025e-05,5.053540590144599,0.17569705699861515,nan,nan,control-variate,-0.00018374678108824054,5.859060872834396e-06,31.361131941841503,55.634483671898046,1.0868250611336618e-05
C,HH,fixed,shared,g4,32,0.03125,200000,0.9801117872753667,0.9802728460420577,-0.00016105876669087737,0.00016105876669087737,2.7365385927814086e-05,5.885492246143614,0.17569705699861515,nan,nan,control-variate,-9.918242923211796e-05,3.503906722130768e-06,28.30624131792068,60.99554021610154,4.981795161045065e-06
C,ProjEuler,fixed,shared,g1,32,0.03125,200000,0.0204399202975146,0.02,0.00043992029751460123,0.00043992029751460123,4.5120990564606396e-05,9.74979254687909,0.15018449399940437,nan,nan,control-variate,0.00040095081811602015,6.0745677081986745e-06,66.00483151663089,55.17298695806582,1.0848428812746583e-05
C,ProjEuler,fixed,shared,g2,32,0.03125,200000,0.0003053925201995574,0.0002876549773947922,1.773754280476519e-05,1.773754280476519e-05,2.6493863133630627e-06,6.69496279772413,0.15018449399940437,nan,nan,control-variate,1.434757134038443e-05,6.126848689526471e-07,23.417538227948828,18.698908947734473,8.045565060313075e-07
C,ProjEuler,fixed,shared,g3,32,0.03125,200000,0.9799644201127667,0.9803886927719344,-0.0004242726591676654,0.0004242726591676654,4.3355828927137916e-05,9.785827411596285,0.15018449399940437,nan,nan,control-variate,-0.0003875574219652351,5.77659306623436e-06,67.09100286648297,56.331515942870325,1.0292492033686802e-05
C,ProjEuler,fixed,shared,g4,32,0.03125,200000,0.9799999179371888,0.9802728460420577,-0.00027292810486888926,0.00027292810486888926,2.7084052535384405e-05,10.077077812203985,0.15018449399940437,nan,nan,control-variate,-0.00021096779699449216,3.5857555605181747e-06,58.8349633526066,57.051351104918304,4.993435498746089e-06
C,KL,uniform,shared,g1,32,0.03125,200000,0.019500627729170803,0.02,-0.0004993722708291961,0.0004993722708291961,4.35978207000687e-05,11.45406496954581,0.12709690300107468,nan,nan,control-variate,-0.0005367411865838312,5.553615251142064e-06,96.64716807190665,61.62798724408613,9.63843585321442e-06
C,KL,uniform,shared,g2,32,0.03125,200000,0.000271323534541815,0.0002876549773947922,-1.633144285297719e-05,1.633144285297719e-05,2.4003196471010484e-06,6.803861674298777,0.12709690300107468,nan,nan,control-variate,-1.954205230289219e-05,5.469878581250928e-07,35.7266656153509,19.256740929504705,6.465684041552746e-07
C,KL,uniform,shared,g3,32,0.03125,200000,0.9808723491912626,0.9803886927719344,0.00048365641932826667,0.00048365641932826667,4.196570224731474e-05,11.525040531383326,0.12709690300107468,nan,nan,control-variate,0.0005188706988150075,5.290079618018736e-06,98.08372203844775,62.93099132175782,9.188591407355972e-06
C,KL,uniform,shared,g4,32,0.03125,200000,0.9805518157055348,0.9802728460420577,0.0002789696634771584,0.0002789696634771584,2.652727889281244e-05,10.516331682732268,0.12709690300107468,nan,nan,control-variate,0.0003404187782912227,3.4186899140932075e-06,99.57579857941496,60.20963372483026,4.343083126212243e-06
C,IF,fixed,shared,g1,32,0.03125,200000,0.01967357508150176,0.02,-0.0003264249184982432,0.0003264249184982432,4.387875079593775e-05,7.439248214159808,0.15178692899917223,nan,nan,control-variate,-0.0003643175111100151,5.362999069114821e-06,67.93167524643013,66.9411342465542,9.339523705069724e-06
C,IF,fixed,shared,g2,32,0.03125,200000,0.0002778822943509601,0.0002876549773947922,-9.7726830438321e-06,9.7726830438321e-06,2.4524713741642727e-06,3.9848306270903295,0.15178692899917223,nan,nan,control-variate,-1.300906953699705e-05,5.524219233084664e-07,23.549155071698568,19.709067761029385,6.732100892600618e-07
C,IF,fixed,shared,g3,32,0.03125,200000,0.9807050727460063,0.9803886927719344,0.0003163799740718076,0.0003163799740718076,4.221838231328992e-05,7.493891445769924,0.15178692899917223,nan,nan,control-variate,0.00035209587921678474,5.093311590954131e-06,69.1290671951265,68.70726886558266,8.874085166898682e-06
C,IF,fixed,shared,g4,32,0.03125,200000,0.980389433675369,0.9802728460420577,0.00011658763331135761,0.00011658763331135761,2.670921366517413e-05,4.365071722922904,0.15178692899917223,nan,nan,control-variate,0.00017867727283903725,3.3017106356547415e-06,54.11657548348566,65.44013509724851,4.017366211020894e-06
C,BLT,fixed,shared,g1,32,0.03125,200000,0.019767477391733058,0.02,-0.00023252260826694311,0.00023252260826694311,4.318131976476759e-05,5.38479623905943,0.19870627600175794,nan,nan,control-variate,-0.00027152944780015737,5.328891036640495e-06,50.954212787082675,65.66261029703423,8.901700439976002e-06
C,BLT,fixed,shared,g2,32,0.03125,200000,0.0002703952336717997,0.0002876549773947922,-1.7259743722992488e-05,1.7259743722992488e-05,2.3844560161230153e-06,7.238440804228301,0.19870627600175794,nan,nan,control-variate,-2.0466019792552177e-05,5.432290072209137e-07,37.67475506739519,19.26693920994962,6.332896861306598e-07
C,BLT,fixed,shared,g3,32,0.03125,200000,0.9806071418970121,0.9803886927719344,0.0002184491250777339,0.0002184491250777339,4.1554425884064325e-05,5.256940035393602,0.19870627600175794,nan,nan,control-variate,0.0002552860572215753,5.0596500291584815e-06,50.455279663687406,67.45181133530193,8.472831491503952e-06
C,BLT,fixed,shared,g4,32,0.03125,200000,0.980378663720406,0.9802728460420577,0.00010581767834833892,0.00010581767834833892,2.6200559762529423e-05,4.03875639709322,0.19870627600175794,nan,nan,control-variate,0.00016767197102194502,3.4735773009768707e-06,48.27068940564265,56.89409631220358,3.7707592726794378e-06
C,KLM,implicit,own,g1,32,0.03125,200000,0.01998648534978157,0.02,-1.351465021843028e-05,1.351465021843028e-05,4.424643529915107e-05,0.3054404298799993,26.211942123999506,343.13796,0.05419119178769962,control-variate,-3.2082328142969726e-06,1.987102417741574e-06,1.6145281620376994,495.8109018194536,nan
C,KLM,implicit,own,g2,32,0.03125,200000,0.00028621187515831965,0.0002876549773947922,-1.443102236472569e-06,1.443102236472569e-06,2.425951247080262e-06,0.5948603617691846,26.211942123999506,343.13796,0.05419119178769962,control-variate,1.243052228485115e-06,2.8817525685892923e-07,4.31352865625666,70.86809519093005,nan
C,KLM,implicit,own,g3,32,0.03125,200000,0.9804014337180008,0.9803886927719344,1.2740946066392929e-05,1.2740946066392929e-05,4.257498286009398e-05,0.2992589828693781,26.211942123999506,343.13796,0.05419119178769962,control-variate,3.951179653162903e-06,1.851013654054899e-06,2.1346031913418373,529.0414729943378,nan
C,FTE,fixed,shared,g1,64,0.015625,200000,0.019981087038672858,0.02,-1.8912961327143555e-05,1.8912961327143555e-05,4.468746927764411e-05,0.4232273975873854,0.3653078399984224,nan,nan,control-variate,1.746620625982821e-06,1.1164904960159717e-06,1.564384678790705,1601.9961205556137,1.021574324733538e-06
C,FTE,fixed,shared,g2,64,0.015625,200000,0.00029193379815534187,0.0002876549773947922,4.278820760549679e-06,4.278820760549679e-06,2.516694966706643e-06,1.7001745611423704,0.3653078399984224,nan,nan,control-variate,3.835400748429467e-06,3.0001375755204506e-07,12.784082902478627,70.36858536047343,2.2659902197439293e-07
C,FTE,fixed,shared,g3,64,0.015625,200000,0.9804104702242483,0.9803886927719344,2.177745231387676e-05,2.177745231387676e-05,4.298262437068443e-05,0.5066571116288028,0.3653078399984224,nan,nan,control-variate,1.2145739142637402e-06,1.0959921977150918e-06,1.1081957670828915,1538.0516929459075,9.549507455709755e-07
C,FTE,fixed,shared,g4,64,0.015625,200000,0.9802872269233801,0.9802728460420577,1.4380881322448285e-05,1.4380881322448285e-05,2.6981670221978164e-05,0.5329870687817616,0.3653078399984224,nan,nan,control-variate,-3.020075980058046e-06,2.3471513359122844e-07,12.866984475392641,13214.644227958339,2.459487519160895e-07
C,HH,fixed,shared,g1,64,0.015625,200000,0.02006694831662013,0.02,6.694831662013e-05,6.694831662013e-05,4.482498412526668e-05,1.493549142885094,0.37461722400075814,nan,nan,control-variate,9.076016050510051e-05,4.161902798513471e-06,21.807371507455148,115.99958161287189,4.060847428869406e-06
C,HH,fixed,shared,g2,64,0.015625,200000,0.00029711954039370747,0.0002876549773947922,9.464562998915294e-06,9.464562998915294e-06,2.5887609456464346e-06,3.656020466019475,0.37461722400075814,nan,nan,control-variate,8.825396574150197e-06,4.2889655763047827e-07,20.576981598798092,36.43164448011519,3.355220663439951e-07
C,HH,fixed,shared,g3,64,0.015625,200000,0.9803274060729898,0.9803886927719344,-6.128669894456588e-05,6.128669894456588e-05,4.308505979509571e-05,1.4224582543469517,0.37461722400075814,nan,nan,control-variate,-8.505707007592244e-05,3.954238812762789e-06,21.510352334156035,118.7210177035203,3.870461145131305e-06
C,HH,fixed,shared,g4,64,0.015625,200000,0.9802499814242177,0.9802728460420577,-2.286461783992242e-05,2.286461783992242e-05,2.701237357442155e-05,0.8464497863147166,0.37461722400075814,nan,nan,control-variate,-4.045172030697557e-05,2.419024345190042e-06,16.72232873034505,124.6938448315077,1.7228669950524867e-06
C,ProjEuler,fixed,shared,g1,64,0.015625,200000,0.020189612129281498,0.02,0.00018961212928149819,0.00018961212928149819,4.462659737388366e-05,4.248859210414793,0.3314597419994243,nan,nan,control-variate,0.0002134677168863889,4.131057527597886e-06,51.67386691187412,116.69844350308823,3.8416772649581684e-06
C,ProjEuler,fixed,shared,g2,64,0.015625,200000,0.0002947633401769907,0.0002876549773947922,7.108362782198519e-06,7.108362782198519e-06,2.5356066723983176e-06,2.8034169729783187,0.3314597419994243,nan,nan,control-variate,6.496874813609667e-06,4.172682277571849e-07,15.570020388397037,36.92607413724361,3.0408292192173116e-07
C,ProjEuler,fixed,shared,g3,64,0.015625,200000,0.9802055096726597,0.9803886927719344,-0.0001831830992747281,0.0001831830992747281,4.290993521575334e-05,4.269013652751377,0.3314597419994243,nan,nan,control-variate,-0.0002069815825410419,3.927985049666935e-06,52.694086134210835,119.3372608903281,3.673007019549453e-06
C,ProjEuler,fixed,shared,g4,64,0.015625,200000,0.980183379666917,0.9802728460420577,-8.946637514057404e-05,8.946637514057404e-05,2.685865549558604e-05,3.3310072112610767,0.3314597419994243,nan,nan,control-variate,-0.00010718225647694366,2.4533618347258563e-06,43.687912218998235,119.85201157256269,1.5544079417801125e-06
C,KL,uniform,shared,g1,64,0.015625,200000,0.019702796323919566,0.02,-0.00029720367608043324,0.00029720367608043324,4.38843654875286e-05,6.77242732756145,0.2882302379985049,nan,nan,control-variate,-0.0002742111375540167,3.933024502067628e-06,69.72017016671553,124.49913750742658,2.8981539339016794e-06
C,KL,uniform,shared,g2,64,0.015625,200000,0.00027778195123976155,0.0002876549773947922,-9.873026155030626e-06,9.873026155030626e-06,2.413789237581812e-06,4.090260243649791,0.2882302379985049,nan,nan,control-variate,-1.047720114939649e-05,3.938786957289618e-07,26.600070689291925,37.55551404648097,2.6075128915347387e-07
C,KL,uniform,shared,g3,64,0.015625,200000,0.9806764967991928,0.9803886927719344,0.0002878040272583814,0.0002878040272583814,4.223349853864098e-05,6.814591194595421,0.2882302379985049,nan,nan,control-variate,0.0002648590487796601,3.742057245125655e-06,70.77899439530523,127.37765932997124,2.7667551922278743e-06
C,KL,uniform,shared,g4,64,0.015625,200000,0.9804655019563038,0.9802728460420577,0.00019265591424610633,0.00019265591424610633,2.6596632209034497e-05,7.243620648356519,0.2882302379985049,nan,nan,control-variate,0.00017519879711486522,2.3860622271882016e-06,73.42591283603029,124.24810225378894,1.1390261627823093e-06
C,IF,fixed,shared,g1,64,0.015625,200000,0.019767054670023935,0.02,-0.00023294532997606603,0.00023294532997606603,4.402712789853221e-05,5.290949945972561,0.32797222299814166,nan,nan,control-variate,-0.00021011878893128862,3.849541494897985e-06,54.5828092020234,130.8045044625797,2.5183726083119326e-06
C,IF,fixed,shared,g2,64,0.015625,200000,0.00028083462802889645,0.0002876549773947922,-6.8203493658957416e-06,6.8203493658957416e-06,2.4390446832358058e-06,2.7963199742808293,0.32797222299814166,nan,nan,control-variate,-7.453859513483101e-06,3.9569724109495327e-07,18.837279463604954,37.993864433349245,2.6978562126747726e-07
C,IF,fixed,shared,g3,64,0.015625,200000,0.9806146808141386,0.9803886927719344,0.00022598804220423673,0.00022598804220423673,4.236269414183958e-05,5.334600331309884,0.32797222299814166,nan,nan,control-variate,0.00020318880344630778,3.656265993857848e-06,55.57276297393136,134.2429780283627,2.3928110799816615e-06
C,IF,fixed,shared,g4,64,0.015625,200000,0.980395096608365,0.9802728460420577,0.0001222505663073678,0.0001222505663073678,2.6701185014848454e-05,4.578469691116128,0.32797222299814166,nan,nan,control-variate,0.00010478842438111711,2.332110434701768e-06,44.93287402769052,131.0879729210545,1.08241940148983e-06
C,BLT,fixed,shared,g1,64,0.015625,200000,0.01983754035905044,0.02,-0.0001624596409495595,0.0001624596409495595,4.3673008489500756e-05,3.7199095406632163,0.4361178169992854,nan,nan,control-variate,-0.00013905756800815111,3.842154266420432e-06,36.192604035575336,129.2041977046445,3.0549733995313634e-06
C,BLT,fixed,shared,g2,64,0.015625,200000,0.0002773084617278479,0.0002876549773947922,-1.0346515666944294e-05,1.0346515666944294e-05,2.4058251006411873e-06,4.300610075182439,0.4361178169992854,nan,nan,control-variate,-1.0951807285249246e-05,3.924990309073323e-07,27.902762613023956,37.57084179575529,2.6262592081975276e-07
C,BLT,fixed,shared,g3,64,0.015625,200000,0.9805425750479779,0.9803886927719344,0.0001538822760434997,0.0001538822760434997,4.202476817215363e-05,3.661704340952555,0.4361178169992854,nan,nan,control-variate,0.00013052833950807208,3.6487650439201065e-06,35.77329258993255,132.65354348669536,2.913001998882739e-06
C,BLT,fixed,shared,g4,64,0.015625,200000,0.9803780569180643,0.9802728460420577,0.00010521087600664346,0.00010521087600664346,2.6431903588585883e-05,3.980450203067356,0.4361178169992854,nan,nan,control-variate,8.766824549822842e-05,2.403382257209796e-06,36.47702950091958,120.95147854555258,1.487967935585169e-06
C,KLM,implicit,own,g1,64,0.015625,200000,0.020006346351117355,0.02,6.346351117354413e-06,6.346351117354413e-06,4.444773558709449e-05,0.14278232700783733,52.52260640500026,686.24584,0.05318252275307053,control-variate,-3.4603379055143852e-06,1.399402167733538e-06,2.4727258434355037,1008.8211911580537,nan
C,KLM,implicit,own,g2,64,0.015625,200000,0.00028997302099335073,0.0002876549773947922,2.3180435985585353e-06,2.3180435985585353e-06,2.517686397261564e-06,0.9207038656918606,52.52260640500026,686.24584,0.05318252275307053,control-variate,6.176959319758098e-07,2.0328488133319444e-07,3.0385729028386237,153.3886078427787,nan
C,KLM,implicit,own,g3,64,0.015625,200000,0.980383624561576,0.9803886927719344,-5.068210358354403e-06,5.068210358354403e-06,4.274650423758024e-05,0.11856432353358916,52.52260640500026,686.24584,0.05318252275307053,control-variate,3.777919033949516e-06,1.3033069784731238e-06,2.8987177206520442,1075.741114245289,nan
C,FTE,fixed,shared,g1,128,0.0078125,200000,0.020021929873080668,0.02,2.192987308066769e-05,2.192987308066769e-05,4.460727909040016e-05,0.4916209535270034,0.7421198190022551,nan,nan,control-variate,8.731097962537899e-07,5.566560897465258e-07,1.5684905138671201,6421.515537000804,5.487051797854272e-07
C,FTE,fixed,shared,g2,128,0.0078125,200000,0.0002918743360943559,0.0002876549773947922,4.219358699563701e-06,4.219358699563701e-06,2.4796721255426696e-06,1.7015792757844168,0.7421198190022551,nan,nan,control-variate,2.3984729702221284e-06,2.0880266983491406e-07,11.486792635929591,141.03159749305863,1.5514717706391405e-07
C,FTE,fixed,shared,g3,128,0.0078125,200000,0.9803697468137654,0.9803886927719344,-1.8945958168962317e-05,1.8945958168962317e-05,4.290710409484588e-05,0.44155760610369776,0.7421198190022551,nan,nan,control-variate,8.705069819798546e-07,5.511289617557985e-07,1.579497798857412,6061.106852813035,5.356240080870364e-07
C,FTE,fixed,shared,g4,128,0.0078125,200000,0.980260442531141,0.9802728460420577,-1.2403510916656111e-05,1.2403510916656111e-05,2.6936666095292165e-05,0.4604694163998241,0.7421198190022551,nan,nan,control-variate,-3.8516007328081333e-07,1.1876865922084277e-07,3.242943684028904,51437.98863655912,1.3279473836092732e-07
C,HH,fixed,shared,g1,128,0.0078125,200000,0.020069829099399385,0.02,6.982909939938411e-05,6.982909939938411e-05,4.468188047448685e-05,1.5628057426825668,0.7481900489992768,nan,nan,control-variate,4.682564400438223e-05,2.8643239162929503e-06,16.347887101045703,243.34287034842333,3.775949338583498e-06
C,HH,fixed,shared,g2,128,0.0078125,200000,0.0002945169661409879,0.0002876549773947922,6.8619887461956715e-06,6.8619887461956715e-06,2.5179647025262725e-06,2.7252124461121485,0.7481900489992768,nan,nan,control-variate,5.043207870916284e-06,2.9653508930958917e-07,17.007120076946656,72.10196371464507,2.4649888842730947e-07
C,HH,fixed,shared,g3,128,0.0078125,200000,0.9803233950320694,0.9803886927719344,-6.5297739865017e-05,6.5297739865017e-05,4.2964137174119175e-05,1.519819648661563,0.7481900489992768,nan,nan,control-variate,-4.359761523273928e-05,2.720328381558872e-06,16.026600144411926,249.44196774497675,3.596153329027795e-06
C,HH,fixed,shared,g4,128,0.0078125,200000,0.9802392260352552,0.9802728460420577,-3.362000680249099e-05,3.362000680249099e-05,2.6962610844461574e-05,1.2469121405354155,0.7481900489992768,nan,nan,control-variate,-2.047877488927577e-05,1.689818067551983e-06,12.118922908040094,254.59155195278507,1.6189046522666924e-06
C,ProjEuler,fixed,shared,g1,128,0.0078125,200000,0.020141831191782273,0.02,0.00014183119178227407,0.00014183119178227407,4.457674814093254e-05,3.1817303346997123,0.6771672020004189,nan,nan,control-variate,0.00011882252106002405,2.8558882815459646e-06,41.606151692916505,243.63200452800922,3.6525775047425884e-06
C,ProjEuler,fixed,shared,g2,128,0.0078125,200000,0.00029342446255265436,0.0002876549773947922,5.769485157862157e-06,5.769485157862157e-06,2.4924679469999053e-06,2.31476804538517,0.6771672020004189,nan,nan,control-variate,3.963271991423785e-06,2.925218807491115e-07,13.548634315061655,72.60097447344818,2.471528116064168e-07
C,ProjEuler,fixed,shared,g3,128,0.0078125,200000,0.9802519356725978,0.9803886927719344,-0.0001367570993366089,0.0001367570993366089,4.2870288697278405e-05,3.1900204895352346,0.6771672020004189,nan,nan,control-variate,-0.00011504564301575691,2.713565488806573e-06,42.396486648403695,249.59288546191266,3.473967335767816e-06
C,ProjEuler,fixed,shared,g4,128,0.0078125,200000,0.9802009625842059,0.9802728460420577,-7.188345785178477e-05,7.188345785178477e-05,2.6877676854164774e-05,2.6744669281432416,0.6771672020004189,nan,nan,control-variate,-5.8784176746902655e-05,1.7046432082309253e-06,34.484739365435146,248.60878519336396,1.6406395858194575e-06
C,KL,uniform,shared,g1,128,0.0078125,200000,0.01988949493494289,0.02,-0.00011050506505711082,0.00011050506505711082,4.421056634550687e-05,2.4995170655248002,0.5948187870008042,nan,nan,control-variate,-0.00013385960828684717,2.7800556398594945e-06,48.14997454281617,252.89787535880996,3.6874603952842116e-06
C,KL,uniform,shared,g2,128,0.0078125,200000,0.0002848087335633955,0.0002876549773947922,-2.846243831396663e-06,2.846243831396663e-06,2.431732847494332e-06,1.1704590964132613,0.5948187870008042,nan,nan,control-variate,-4.6376707166251516e-06,2.841599762691689e-07,16.320633107852405,73.2328450893937,2.4578740742751357e-07
C,KL,uniform,shared,g3,128,0.0078125,200000,0.9804961986211881,0.9803886927719344,0.00010750584925366101,0.00010750584925366101,4.25372100228931e-05,2.527336635284788,0.5948187870008042,nan,nan,control-variate,0.00012956727193043106,2.641965211613874e-06,49.04200530758823,259.2291367642498,3.5100902473082806e-06
C,KL,uniform,shared,g4,128,0.0078125,200000,0.9803459782058148,0.9802728460420577,7.313216375711513e-05,7.313216375711513e-05,2.6753621735101218e-05,2.733542564114393,0.5948187870008042,nan,nan,control-variate,8.634243775315037e-05,1.6778213932648617e-06,51.46104233725211,254.25746313366568,1.693330255782304e-06
C,IF,fixed,shared,g1,128,0.0078125,200000,0.019911203634649786,0.02,-8.879636535021487e-05,8.879636535021487e-05,4.428482709601963e-05,2.00511938677516,0.6885602530001051,nan,nan,control-variate,-0.00011246339003358495,2.747408456030088e-06,40.93435389512149,259.8145362452588,3.780245740050239e-06
C,IF,fixed,shared,g2,128,0.0078125,200000,0.0002862446889210689,0.0002876549773947922,-1.4102884737233057e-06,1.4102884737233057e-06,2.444103154694144e-06,0.5770167560295913,0.6885602530001051,nan,nan,control-variate,-3.22203481788219e-06,2.8474194265202526e-07,11.315631226902683,73.6777196451269,2.4303812057044365e-07
C,IF,fixed,shared,g3,128,0.0078125,200000,0.9804755410988989,0.9803886927719344,8.684832696445363e-05,8.684832696445363e-05,4.2604889704289924e-05,2.038459143240284,0.6885602530001051,nan,nan,control-variate,0.00010921194833604611,2.6084553980850013e-06,41.86843616962901,266.7792580708148,3.6028621641860824e-06
C,IF,fixed,shared,g4,128,0.0078125,200000,0.9803157023349773,0.9802728460420577,4.285629291961518e-05,4.285629291961518e-05,2.6813505877912008e-05,1.598309938086785,0.6885602530001051,nan,nan,control-variate,5.613962544303024e-05,1.6554430952523796e-06,33.91214449112279,262.3485633294706,1.6705825494103418e-06
C,BLT,fixed,shared,g1,128,0.0078125,200000,0.019956812979719643,0.02,-4.318702028035663e-05,4.318702028035663e-05,4.410354931954439e-05,0.9792187011401914,0.8870834729978014,nan,nan,control-variate,-6.655533565521153e-05,2.742795782319899e-06,24.265508968705646,258.5592844544,3.609385637211029e-06
C,BLT,fixed,shared,g2,128,0.0078125,200000,0.00028455559204107424,0.0002876549773947922,-3.0993853537179778e-06,3.0993853537179778e-06,2.4276512603805544e-06,1.276701231474295,0.8870834729978014,nan,nan,control-variate,-4.890225346420396e-06,2.836365776888123e-07,17.24116609454241,73.25683055499181,2.4213753305687013e-07
C,BLT,fixed,shared,g3,128,0.0078125,200000,0.980429281581913,0.9803886927719344,4.058880997862673e-05,4.058880997862673e-05,4.243156860377803e-05,0.9565710463744859,0.8870834729978014,nan,nan,control-variate,6.266387695671637e-05,2.603749155653639e-06,24.066787240487987,265.57053577510203,3.437820711361416e-06
C,BLT,fixed,shared,g4,128,0.0078125,200000,0.9803023125680584,0.9802728460420577,2.9466526000737696e-05,2.9466526000737696e-05,2.6670479036467652e-05,1.104836773289557,0.8870834729978014,nan,nan,control-variate,4.270759967639461e-05,1.6817575884516314e-06,25.394622845564115,251.49817649902198,1.6111358140206454e-06
C,KLM,implicit,own,g1,128,0.0078125,200000,0.020013285126631107,0.02,1.3285126631107795e-05,1.3285126631107795e-05,4.434440985763934e-05,0.2995896590744488,105.15008368000053,1371.124875,0.05280465063402777,control-variate,-2.536369612062821e-06,9.872620412470548e-07,2.569094633537231,2017.4969205797672,nan
C,KLM,implicit,own,g2,128,0.0078125,200000,0.0002882267439408053,0.0002876549773947922,5.71766546013109e-07,5.71766546013109e-07,2.4552773848058355e-06,0.23287248501998667,105.15008368000053,1371.124875,0.05280465063402777,control-variate,3.6935995348201205e-07,1.4318312996390606e-07,2.579633184266339,294.0474541389933,nan
C,KLM,implicit,own,g3,128,0.0078125,200000,0.980375973637977,0.9803886927719344,-1.2719133957450595e-05,1.2719133957450595e-05,4.265951683603855e-05,0.2981546651439224,105.15008368000053,1371.124875,0.05280465063402777,control-variate,2.710912647894722e-06,9.195141058101652e-07,2.9482012627812733,2152.3607946585116,nan
