sensitivity_kind,regime,scheme,scheme_variant,reference,reference_n_steps,dt,l1,l2,runtime_s,mean_steps_per_path,backstop_fraction
strong_error,D,KL,adaptive-soft-zero,HH,32768,0.03125,0.004184670154184316,0.007427121839701514,0.35221659199999067,41.617,0.23966167671864863
strong_error,D,KL,adaptive-soft-zero,HH,32768,0.015625,0.0033583203468126144,0.0062405731788266255,0.3510582330000034,78.9995,0.20115317185551806
strong_error,D,KL,adaptive-soft-zero,HH,32768,0.0078125,0.002708710636437168,0.005148418567756309,0.3554467779999868,151.61,0.1674592704966691
strong_error,D,KL,adaptive-soft-zero,HH,32768,0.00390625,0.0020082495396305682,0.003792313516980262,0.36096219199998814,292.825,0.13637155297532655
strong_error,D,KLM,adaptive-backstop,HH,32768,0.125,0.001246599190128257,0.00206293758499961,0.45116091700003835,152.2125,0.34499137718649914
strong_error,D,KLM,adaptive-backstop,HH,32768,0.0625,0.0008322639558226271,0.0014427980214076696,0.4733779150000146,316.5725,0.3598970220091764
strong_error,D,KLM,adaptive-backstop,HH,32768,0.03125,0.0005668613278466706,0.0010049850987059739,0.4920291809999071,653.2375,0.38133221071968465
strong_error,D,KLM,adaptive-backstop,HH,32768,0.015625,0.00039005381902272113,0.0007201773333784723,0.5568963079999776,1342.354,0.39892047850269
strong_error,D,KLM,adaptive-backstop,HH,32768,0.0078125,0.0002407301984876606,0.00043229995927951913,0.6388237329999811,2764.04,0.40669020708817527
strong_error,D,KLM,adaptive-backstop,HH,32768,0.00390625,0.00013557392930573948,0.0002657835590569212,0.8493050240000457,5747.9315,0.4040545716315513
strong_error,E,FTE,fixed,HH,4096,0.125,0.025034469257971557,0.05146216027097484,0.09672696500001621,8.0,0.0
strong_error,E,FTE,fixed,HH,4096,0.0625,0.02151880360897286,0.045129008088174626,0.09741558100006387,16.0,0.0
strong_error,E,FTE,fixed,HH,4096,0.03125,0.01908980840092999,0.042375004063545725,0.09710903100005908,32.0,0.0
strong_error,E,FTE,fixed,HH,4096,0.015625,0.01719841377920583,0.03774660954937293,0.09960260900004414,64.0,0.0
strong_error,E,FTE,fixed,HH,4096,0.0078125,0.014838968039080587,0.033348475084237605,0.0983439910000925,128.0,0.0
strong_error,E,FTE,fixed,HH,4096,0.00390625,0.011784409258695581,0.02488578691620479,0.0971211390000235,256.0,0.0
strong_error,E,ProjEuler,fixed,HH,4096,0.125,0.031288141621822474,0.04250617889930136,0.09663131699994665,8.0,0.0
strong_error,E,ProjEuler,fixed,HH,4096,0.0625,0.02076776451773048,0.030829234782342077,0.09604279899997437,16.0,0.0
strong_error,E,ProjEuler,fixed,HH,4096,0.03125,0.013999383279019366,0.02221840991776852,0.09824713400007568,32.0,0.0
strong_error,E,ProjEuler,fixed,HH,4096,0.015625,0.009721899975079171,0.01651764206506237,0.09717018099991037,64.0,0.0
strong_error,E,ProjEuler,fixed,HH,4096,0.0078125,0.006553880671043116,0.011988342018434585,0.09633833200007302,128.0,0.0
strong_error,E,ProjEuler,fixed,HH,4096,0.00390625,0.0042333530751756015,0.008155687657420772,0.09884595999994872,256.0,0.0
strong_error,E,KL,adaptive-soft-zero,HH,4096,0.125,0.01857101410417814,0.041504546448499845,0.510416030999977,26.831,0.463232827699303
strong_error,E,KL,adaptive-soft-zero,HH,4096,0.0625,0.016915161407511082,0.03537624718031237,0.3903154539999605,50.3565,0.45968246403145574
strong_error,E,KL,adaptive-soft-zero,HH,4096,0.03125,0.014716765184047268,0.0332228092613879,0.35576022999998713,92.295,0.44185492171840296
strong_error,E,KL,adaptive-soft-zero,HH,4096,0.015625,0.012943772490323488,0.03054274086078236,0.3677985400000807,172.296,0.4289014254538701
strong_error,E,KL,adaptive-soft-zero,HH,4096,0.0078125,0.0124640892416138,0.03061101958199719,0.3744374230000176,324.8585,0.4127181526726252
strong_error,E,KL,adaptive-soft-zero,HH,4096,0.00390625,0.011256046274851456,0.025909599483621787,0.39648697400002675,630.243,0.3983653923962662
strong_error,E,KLM,adaptive-backstop,HH,4096,0.125,0.004463861461405302,0.009692896455897316,0.46146452699997553,177.4835,0.30920339073773057
strong_error,E,KLM,adaptive-backstop,HH,4096,0.0625,0.002263250346015527,0.004686545114132198,0.47245152799996504,401.5605,0.47839117642297985
strong_error,E,KLM,adaptive-backstop,HH,4096,0.03125,0.001510786480707583,0.005332003801881043,0.5090847929999427,883.9225,0.49534942260209464
strong_error,E,KLM,adaptive-backstop,HH,4096,0.015625,0.001627414390208296,0.003849224959584808,0.5635972000000038,1942.1565,0.5070296858157414
strong_error,E,KLM,adaptive-backstop,HH,4096,0.0078125,0.0016585210594328536,0.004057156862029874,0.5798305270000128,2570.3015,0.575619241555903
strong_error,E,KLM,adaptive-backstop,HH,4096,0.00390625,0.0016727401244537767,0.004119269407885502,0.5823293990000593,3242.677,0.6369374748086226
strong_error,E,FTE,fixed,HH,16384,0.125,0.024227471847252054,0.0501680737153521,0.09869982300006086,8.0,0.0
strong_error,E,FTE,fixed,HH,16384,0.0625,0.02054422787089683,0.04364897321249672,0.09622591900006228,16.0,0.0
strong_error,E,FTE,fixed,HH,16384,0.03125,0.018449157500778288,0.04128852094790779,0.0980102739999893,32.0,0.0
strong_error,E,FTE,fixed,HH,16384,0.015625,0.016581165818884174,0.03660762079335975,0.09877819200005433,64.0,0.0
strong_error,E,FTE,fixed,HH,16384,0.0078125,0.013956167414276702,0.03173614788358723,0.09969504100001814,128.0,0.0
strong_error,E,FTE,fixed,HH,16384,0.00390625,0.011255395430527884,0.024227201950064666,0.09810314999992897,256.0,0.0
strong_error,E,ProjEuler,fixed,HH,16384,0.125,0.03319180823911922,0.04584484750184243,0.09664407399998254,8.0,0.0
strong_error,E,ProjEuler,fixed,HH,16384,0.0625,0.022659411988243523,0.03433452708556502,0.10005992800006425,16.0,0.0
strong_error,E,ProjEuler,fixed,HH,16384,0.03125,0.015866818518757365,0.025786063622442693,0.10111623900002087,32.0,0.0
strong_error,E,ProjEuler,fixed,HH,16384,0.015625,0.011632119458082244,0.02035585201235357,0.09962724499996511,64.0,0.0
strong_error,E,ProjEuler,fixed,HH,16384,0.0078125,0.008366150020417877,0.015917369208339006,0.09999466399995072,128.0,0.0
strong_error,E,ProjEuler,fixed,HH,16384,0.00390625,0.0058895966208866,0.012170553071573002,0.09912023900005806,256.0,0.0
strong_error,E,KL,adaptive-soft-zero,HH,16384,0.125,0.017991344995922885,0.03926861137746143,0.36827611100000013,26.605,0.46090960345799664
strong_error,E,KL,adaptive-soft-zero,HH,16384,0.0625,0.015074016525192592,0.031825005917923865,0.36402305899991916,49.9625,0.4579134350763072
strong_error,E,KL,adaptive-soft-zero,HH,16384,0.03125,0.013819136767689248,0.03127465815385005,0.37314414800005125,92.736,0.4454580745341615
strong_error,E,KL,adaptive-soft-zero,HH,16384,0.015625,0.012891338323403435,0.031390570069006425,0.3785338639999054,172.983,0.42954509980749556
strong_error,E,KL,adaptive-soft-zero,HH,16384,0.0078125,0.010843888914136283,0.02640050897756064,0.3868061560000342,327.6735,0.416776150649961
strong_error,E,KL,adaptive-soft-zero,HH,16384,0.00390625,0.010418121276976002,0.026511478909566302,0.3997410869999385,621.1145,0.40198546322779455
strong_error,E,KLM,adaptive-backstop,HH,16384,0.125,0.005214555845643524,0.011268160402541534,0.46215475299993614,174.548,0.3106939065471962
strong_error,E,KLM,adaptive-backstop,HH,16384,0.0625,0.003307319065576386,0.008210915359199027,0.47558303099992827,391.439,0.48112860496782384
strong_error,E,KLM,adaptive-backstop,HH,16384,0.03125,0.002201395460894461,0.005695028606833362,0.4955677550000246,846.824,0.509433483226739
strong_error,E,KLM,adaptive-backstop,HH,16384,0.015625,0.001512477804187962,0.004665127220199879,0.5690940069999897,1801.37,0.5409402288258381
strong_error,E,KLM,adaptive-backstop,HH,16384,0.0078125,0.0008658253897883013,0.0031933308750944447,0.6442696269999715,3838.3515,0.562207108963314
strong_error,E,KLM,adaptive-backstop,HH,16384,0.00390625,0.0013331578204982533,0.005683325724923879,0.8805461900000182,8252.0455,0.5617668370829996
strong_error,E,FTE,fixed,HH,32768,0.125,0.023808225803616228,0.04931388204967692,0.0981789380000464,8.0,0.0
strong_error,E,FTE,fixed,HH,32768,0.0625,0.02028872878984569,0.04327389027765411,0.09609745499994915,16.0,0.0
strong_error,E,FTE,fixed,HH,32768,0.03125,0.018270475553311735,0.04101765659586251,0.09727773199995227,32.0,0.0
strong_error,E,FTE,fixed,HH,32768,0.015625,0.016444316401010774,0.03654226437670757,0.09580808600003365,64.0,0.0
strong_error,E,FTE,fixed,HH,32768,0.0078125,0.01384096537968183,0.031461272681082134,0.09540733599999385,128.0,0.0
strong_error,E,FTE,fixed,HH,32768,0.00390625,0.011179813121201079,0.02432364995609052,0.10039002200005598,256.0,0.0
strong_error,E,ProjEuler,fixed,HH,32768,0.125,0.03397079038308542,0.04768952327764282,0.09878552899999704,8.0,0.0
strong_error,E,ProjEuler,fixed,HH,32768,0.0625,0.02344763439641652,0.03617664156069265,0.0970203509999692,16.0,0.0
strong_error,E,ProjEuler,fixed,HH,32768,0.03125,0.016629467894757975,0.027699177226635785,0.09684615199989821,32.0,0.0
strong_error,E,ProjEuler,fixed,HH,32768,0.015625,0.012426494448810547,0.02246742776566787,0.09697147700001096,64.0,0.0
strong_error,E,ProjEuler,fixed,HH,32768,0.0078125,0.009155224265620102,0.018171857767647757,0.10082257900000968,128.0,0.0
strong_error,E,ProjEuler,fixed,HH,32768,0.00390625,0.006624375865866877,0.014670376366878509,0.10052533400005359,256.0,0.0
strong_error,E,KL,adaptive-soft-zero,HH,32768,0.125,0.01793366224346159,0.03892995564123081,0.35578489900001387,26.6975,0.461822268002622
strong_error,E,KL,adaptive-soft-zero,HH,32768,0.0625,0.014149992218037004,0.030718116292730774,0.35492279100003543,49.8545,0.4569898404356678
strong_error,E,KL,adaptive-soft-zero,HH,32768,0.03125,0.013386092252658592,0.030054786450156128,0.358641943000066,92.8425,0.4453509976573229
strong_error,E,KL,adaptive-soft-zero,HH,32768,0.015625,0.012539190866005617,0.02926206597781324,0.36091356399992947,173.254,0.42939845544691607
strong_error,E,KL,adaptive-soft-zero,HH,32768,0.0078125,0.01070377660764347,0.025767587609509028,0.3717657720000034,327.4455,0.4164555628341205
strong_error,E,KL,adaptive-soft-zero,HH,32768,0.00390625,0.009809400940466144,0.02498474809394563,0.3898743510000031,619.6475,0.40180021705889235
strong_error,E,KLM,adaptive-backstop,HH,32768,0.125,0.005537841074516964,0.012994324215024097,0.4515185550000069,173.827,0.30983679175271966
strong_error,E,KLM,adaptive-backstop,HH,32768,0.0625,0.004026430313920082,0.010931327293881663,0.4628009440000369,390.4295,0.4819512869801078
strong_error,E,KLM,adaptive-backstop,HH,32768,0.03125,0.002842100129751218,0.00891941758098032,0.4907258040000215,839.9225,0.5118728215996119
strong_error,E,KLM,adaptive-backstop,HH,32768,0.015625,0.0019731423930104673,0.0069455449037625575,0.5379339890000665,1777.5035,0.5458526523295172
strong_error,E,KLM,adaptive-backstop,HH,32768,0.0078125,0.0014998350060032345,0.006765197760401598,0.638979733000042,3749.608,0.5746519369491424
strong_error,E,KLM,adaptive-backstop,HH,32768,0.00390625,0.0007136809368800386,0.003378372268926071,0.8673839330000419,7899.408,0.5867819461914108
